iter,time,total_time,circuit_size,cross_entropy_D,cross_entropy_Df,train_discrimination,valid_discrimination,test_discrimination,train_mll,valid_mll,test_mll,struct?,stop?,P(D),P(Df),P(S),"P(D|Df,S)","P(D|Df,notS)","P(D|notDf,S)","P(D|notDf,notS)"
102,0.023078291,8.102648377999996,1345,0.4675647832785246,0.4675647832785246,-0.012199545659735023,-0.01863989495901941,0.00051806132412624,-11.34081443615104,-11.580379868210967,-11.92155637910744,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
103,0.022111834,8.124760211999996,1384,0.46553310879088955,0.46553310879088955,-0.013341709095815113,-0.006361343439092004,0.0416492764424119,-11.325352351014091,-11.627775205954752,-12.07766176967376,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
104,0.096214041,8.220974252999996,1385,0.46529187332662025,0.46529187332662025,-0.013339242000656282,-0.00606012808341283,0.04179188376292586,-11.325349796931146,-11.628421236364662,-12.078187022026142,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
105,0.021412292,8.242386544999997,1387,0.46530547831821095,0.46530547831821095,-0.013361639258963609,-0.006151011275782325,0.04124059171105421,-11.325316027803947,-11.629014078709599,-12.078612095077466,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
106,0.064802542,8.307189086999998,1390,0.46556648344828877,0.46556648344828877,-0.013238846959879758,-0.006189907852615306,0.04112938258589971,-11.325580985938501,-11.629240687602142,-12.078022931274608,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
107,0.022063916,8.329253002999998,1416,0.46514252071584705,0.46514252071584705,-0.01320897047822478,-0.004786440343919396,0.04083004557631087,-11.324411735745759,-11.628653699758418,-12.07881234907646,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
108,0.023287125,8.352540127999998,1434,0.4620428275808656,0.4620428275808656,-0.012557865159519843,-0.008683383937348688,0.053840061080538515,-11.319330568809487,-11.629322925795812,-12.095633148028487,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
109,0.024257084,8.376797211999998,1436,0.46204379102404075,0.46204379102404075,-0.012534712460322228,-0.008678519339624047,0.053892962272382494,-11.31932980375468,-11.629336333747055,-12.095717562846785,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
110,0.023616583,8.400413794999999,1467,0.45817109323654015,0.45817109323654015,-0.010963469001399884,-0.0023337646487829877,0.051160803012963774,-11.310271008199821,-11.620712507219867,-12.11807531961414,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
111,0.031009084,8.431422879,1469,0.4581885816451103,0.4581885816451103,-0.010986340884349577,-0.0024614705046778207,0.05119354474461746,-11.310270047617298,-11.620749731256153,-12.118095562453345,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
112,0.023834916,8.455257795,1469,0.4581885816451103,0.4581885816451103,-0.010986340884349577,-0.0024614705046778207,0.05119354474461746,-11.310270047617298,-11.620749731256153,-12.118095562453345,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
113,0.025451417,8.480709211999999,1471,0.4581885819222913,0.4581885819222913,-0.010986340082892787,-0.0024614705046778207,0.05119354474461746,-11.310270047617298,-11.620749731256153,-12.118095562453345,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
114,0.039447417,8.520156628999999,1473,0.45806824248452455,0.45806824248452455,-0.011093942300862136,-0.0021640433272486215,0.05078695745517814,-11.310095201149208,-11.61996233762307,-12.117352048960667,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
115,0.02257525,8.542731878999998,1474,0.4575522398372653,0.4575522398372653,-0.01374354555657853,-0.0019331628129806155,0.060907739924178306,-11.308229270122315,-11.620778051519288,-12.117176473685205,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
116,0.04194725,8.584679128999998,1477,0.45757028970545616,0.45757028970545616,-0.014661634712710314,-0.00195496561522035,0.05847211638909011,-11.307660435859972,-11.620409238599557,-12.116844542057446,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
117,0.023901583,8.608580711999998,1478,0.45729675687468463,0.45729675687468463,-0.01488134613013925,-0.0015188665900678355,0.05891919882583707,-11.30684744100614,-11.618569954218124,-12.117094460753544,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
118,0.042064958,8.650645669999998,1499,0.45691863845098846,0.45691863845098846,-0.01488604928248427,-0.00299083612586315,0.06369944021756213,-11.30400070450302,-11.617774209356442,-12.119558236524945,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
119,0.024359583,8.675005252999998,1597,0.4424330920332462,0.4424330920332462,-0.014587735362676213,-0.03156397397593769,0.051269216219051894,-11.284245880431271,-11.697455207470552,-12.146330652796841,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
120,0.026799959,8.701805211999998,1599,0.4424351413278146,0.4424351413278146,-0.014576075623886964,-0.03142395470965553,0.05132971498523908,-11.284245007261925,-11.697367865102532,-12.146376081225988,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
121,0.027792542,8.729597753999998,1601,0.4424441179999687,0.4424441179999687,-0.014583838409134797,-0.031521043604257115,0.05121489201805418,-11.284246717501532,-11.697404251609399,-12.146352506479877,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
122,0.043929625,8.773527378999999,1606,0.44153941230758026,0.44153941230758026,-0.014416076411493561,-0.030280246894792362,0.05418124661913937,-11.283243322335055,-11.701148627127981,-12.155072621946031,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
123,0.046589584,8.820116962999998,1608,0.44156802947603113,0.44156802947603113,-0.014427267423461454,-0.03034322374811449,0.05415301761102109,-11.283236833427413,-11.700910889610027,-12.154947745186858,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
124,0.025136333,8.845253296,1612,0.4418965428472244,0.4418965428472244,-0.015096352249349354,-0.030470295294410477,0.055331135286934785,-11.282389496143317,-11.700305874920701,-12.161356315891105,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
125,0.024720167,8.869973463,1618,0.4418952370389958,0.4418952370389958,-0.015104084285957886,-0.0305000577119936,0.0554690776126725,-11.282393086798779,-11.699907271384038,-12.161338823994964,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
126,0.026448209,8.896421671999999,1621,0.44142608895242874,0.44142608895242874,-0.017836018238285734,-0.03328719781991751,0.04642796835729057,-11.279860656977577,-11.68690946542287,-12.149414463205344,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
127,0.025124709,8.921546380999999,1629,0.44085200555271464,0.44085200555271464,-0.019466926331771384,-0.027190086329452523,0.05701671381081852,-11.277079623866893,-11.68873611058723,-12.144139891327193,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
128,0.02517,8.946716380999998,1631,0.44085200704644817,0.44085200704644817,-0.019466933129313024,-0.027190086329452523,0.05701671381081852,-11.277079623866893,-11.68873611058723,-12.144139891327193,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
129,0.025340667,8.972057047999998,1635,0.44153345327007204,0.44153345327007204,-0.020075412733438047,-0.028242633638810744,0.057546170797967755,-11.276811611845098,-11.688458662735666,-12.145816076067526,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
130,0.026113084,8.998170131999998,1637,0.44153345327007204,0.44153345327007204,-0.020075412733438047,-0.028242633638810744,0.057546170797967755,-11.276811611845098,-11.688458662735666,-12.145816076067526,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
131,0.026267,9.024437132,1639,0.4415623261047383,0.4415623261047383,-0.02028687008057184,-0.028544934937998256,0.05720081829303314,-11.276686995203317,-11.688173355837426,-12.145616361238758,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
132,0.026084458,9.050521589999999,1665,0.43587589293575035,0.43587589293575035,-0.022832321907592545,-0.028505164700137087,0.08484246113174965,-11.26609610278187,-11.70154367204289,-12.169069823644593,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
133,0.026914292,9.077435882,1667,0.43584431366280985,0.43584431366280985,-0.02285899244818279,-0.028421752806600087,0.0849372910572187,-11.266093721262395,-11.701466252919664,-12.168879264305923,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
134,0.050862917,9.128298799,1668,0.43598572226349247,0.43598572226349247,-0.023690319990898656,-0.028283584946455886,0.08369079019342152,-11.265457939892867,-11.701058299481565,-12.172545714712045,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
135,0.025585416,9.153884215,1670,0.43596644571775667,0.43596644571775667,-0.023683898230187794,-0.028267551928416457,0.08365143405362252,-11.26545613659039,-11.701151369785359,-12.172487616896806,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
136,0.027440417,9.181324631999999,1674,0.43578066001599314,0.43578066001599314,-0.024095684009332152,-0.029285533595046043,0.08455090850059477,-11.264442413032247,-11.700283360786086,-12.172277040709163,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
137,0.028978292,9.210302923999999,1704,0.4341233822218747,0.4341233822218747,-0.02323538970218486,-0.02749188183239082,0.09333897179495254,-11.258154177729258,-11.704138125552598,-12.214264379229435,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
138,0.053812792,9.264115716,1739,0.4311007537263395,0.4311007537263395,-0.024110920888156362,-0.02612648767451231,0.10286718476859347,-11.250092521154038,-11.717213290903349,-12.229314034447562,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
139,0.029518666,9.293634381999999,1749,0.43110308849498724,0.43110308849498724,-0.024038173478575176,-0.025997801727124847,0.1031378707478916,-11.250092521154038,-11.717384891927658,-12.229082373064745,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
140,0.029608416,9.323242797999999,1751,0.43108395778728115,0.43108395778728115,-0.024018051063296575,-0.025918066334600587,0.10330633369703135,-11.250092115140133,-11.717192954794797,-12.228857772111633,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
141,0.02880025,9.352043047999999,1753,0.43105546148747276,0.43105546148747276,-0.024028283619381363,-0.025963419912909513,0.10338567762029549,-11.250088216878046,-11.716906424890258,-12.22894214101637,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
142,0.048689667,9.400732714999998,1760,0.4292622411076971,0.4292622411076971,-0.026704388100501908,-0.021711075062338492,0.09617900348726716,-11.248032505333939,-11.718174743000478,-12.234586351334853,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
143,0.04357075,9.444303464999999,1762,0.4292622411076971,0.4292622411076971,-0.026704388100501908,-0.021711075062338492,0.09617900348726716,-11.248032505333939,-11.718174743000478,-12.234586351334853,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
144,0.026808709,9.471112174,1764,0.42929818926621993,0.42929818926621993,-0.026746227602227446,-0.02179793519374773,0.09612187616054024,-11.248017876894757,-11.71849167316956,-12.234916281243056,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
145,0.130777042,9.601889216,1779,0.4284815029062032,0.4284815029062032,-0.027780029854083788,-0.022843448144774237,0.0983511538259566,-11.235754374784714,-11.710706583110916,-12.256821861209735,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
146,0.033032625,9.634921841,1781,0.4284998920252462,0.4284998920252462,-0.027747181363818263,-0.022839559067983628,0.09837023106344511,-11.235753492013966,-11.710630543398315,-12.25684070459963,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
147,0.052121792,9.687043633,1784,0.42849923268076884,0.42849923268076884,-0.02782507378518828,-0.022908618739877817,0.09845340189464857,-11.235692324479569,-11.710750515126895,-12.256501336475896,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
148,0.028714209,9.715757842,1784,0.42849923268076884,0.42849923268076884,-0.02782507378518828,-0.022908618739877817,0.09845340189464857,-11.235692324479569,-11.710750515126895,-12.256501336475896,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
149,0.026540375,9.742298217,1784,0.42849923268076884,0.42849923268076884,-0.02782507378518828,-0.022908618739877817,0.09845340189464857,-11.235692324479569,-11.710750515126897,-12.256501336475896,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
150,0.027214667,9.769512884000001,1786,0.4282244455592632,0.4282244455592632,-0.027981648805041837,-0.022020861632743083,0.09740705885333079,-11.235493643907628,-11.711787365531356,-12.25791036198094,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
151,0.029244083,9.798756967000001,1789,0.4278939705946235,0.4278939705946235,-0.028500584296406117,-0.022434901452214384,0.09626388061599478,-11.235054832722875,-11.711539669348356,-12.258835932107491,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
152,0.029293375,9.828050342000001,1791,0.42787119431219833,0.42787119431219833,-0.02845080937180866,-0.022279911590541435,0.09626152889344786,-11.235053110365216,-11.711427932190288,-12.258849663727542,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
153,0.051445708,9.87949605,1808,0.42634993002544974,0.42634993002544974,-0.028305373693684133,-0.02180103979243031,0.09634349966377376,-11.23273492792053,-11.711607191072996,-12.25724659312903,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
154,0.029239584,9.908735634000001,1810,0.42633306594170145,0.42633306594170145,-0.02827960525757922,-0.02166633380036198,0.0963479031638671,-11.232831304027526,-11.711911223786691,-12.257403709451086,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
155,0.028616,9.937351634,1811,0.42639832076854617,0.42639832076854617,-0.028266868400998013,-0.022364396001062103,0.09714614612878192,-11.2328522989998,-11.710649086258382,-12.258649399620811,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
156,0.030424417,9.967776051000001,1829,0.42682762444096545,0.42682762444096545,-0.029627909069376845,-0.016765667945391027,0.09746011142205036,-11.230154204400375,-11.710295668683317,-12.258410220964754,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
157,0.030656834,9.998432885000001,1837,0.42646577604733243,0.42646577604733243,-0.029818096288327323,-0.0164090442634659,0.0980111932019807,-11.227000915222428,-11.711439101808622,-12.24856290065271,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
158,0.050882125,10.04931501,1914,0.42227334194735733,0.42227334194735733,-0.0322079572192383,-0.010207113161674997,0.09713626857329571,-11.208927647908885,-11.707475931201943,-12.2683925088228,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
159,0.032620333,10.081935343000001,1916,0.42226534057474985,0.42226534057474985,-0.03220337530876516,-0.01012858947226758,0.097162421197734,-11.208922687973129,-11.708008536763087,-12.268663699756035,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
160,0.028235,10.110170343000002,1921,0.4208560820579381,0.4208560820579381,-0.03200140665931961,-0.006651399971814409,0.09878238926952088,-11.20626025148752,-11.71047109953266,-12.2721013395664,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
161,0.030043792,10.140214135000003,1923,0.4207962258035284,0.4207962258035284,-0.031978210696106624,-0.006557627722107662,0.09873438569613624,-11.2062477756238,-11.710275792172903,-12.27194693347683,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
162,0.039449125,10.179663260000003,1926,0.4208143635149552,0.4208143635149552,-0.03236211584286408,-0.006748349452162183,0.09910800747780335,-11.205107794360101,-11.718760748269306,-12.271933680884022,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
163,0.028694042,10.208357302000003,1928,0.42080374768120243,0.42080374768120243,-0.032351818527372345,-0.006697289486802149,0.09900055354874993,-11.205088621758645,-11.719119205366813,-12.271794812985009,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
164,0.052972834,10.261330136000003,1956,0.4197004492444127,0.4197004492444127,-0.03365928075443192,-0.006187482307751124,0.0926129914568885,-11.203269565612697,-11.71233811698513,-12.276651765425656,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
165,0.049879,10.311209136000004,2004,0.4181260635490566,0.4181260635490566,-0.03458838976021916,-0.005113419742125425,0.0929915386414717,-11.19771300240546,-11.730277154253427,-12.277811829444616,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
166,0.052638042,10.363847178000004,2019,0.41792460460937875,0.41792460460937875,-0.034741125169674314,-0.003852507222735113,0.09186882260329432,-11.197080866152682,-11.734395576375782,-12.269978418208009,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
167,0.02990825,10.393755428000004,2037,0.41741950784251036,0.41741950784251036,-0.03496039212465041,-0.004263916665442791,0.09210789786829132,-11.196330843571094,-11.733999990757404,-12.269630309854845,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
168,0.029781709,10.423537137000004,2041,0.4167468794624274,0.4167468794624274,-0.03474790283222495,-0.0036722961151255396,0.09253602106094605,-11.195658900068603,-11.73589177762098,-12.271817462552594,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
169,0.030339792,10.453876929000003,2081,0.41283548318528773,0.41283548318528773,-0.03495120458386236,0.0027075812522018294,0.10304527254479512,-11.189715800949404,-11.7719974543608,-12.294165122101793,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
170,0.030386708,10.484263637000003,2083,0.41283548318528773,0.41283548318528773,-0.03495120458386236,0.0027075812522018294,0.10304527254479512,-11.189715800949404,-11.7719974543608,-12.294165122101793,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
171,0.03182725,10.516090887000002,2142,0.40801330397490165,0.40801330397490165,-0.037183142183234374,0.0017043418282038925,0.10411718651090596,-11.178520768362638,-11.785852055868192,-12.302753516681062,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
172,0.032050166,10.548141053000002,2145,0.4080622097745563,0.4080622097745563,-0.03707881898044696,0.0017127573221287218,0.10392581172553561,-11.178515215060228,-11.786375700646815,-12.303214590929413,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
173,0.0538435,10.601984553000001,2147,0.40807647815095427,0.40807647815095427,-0.03709556597300212,0.0016322569558046007,0.1039049269202802,-11.178514963554097,-11.786416859729979,-12.303326123086062,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
174,0.031467125,10.633451678000002,2157,0.40747768026810033,0.40747768026810033,-0.03740912987613543,0.0021883557938108256,0.10236971190435784,-11.177306148386275,-11.77947106583544,-12.302267816486061,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
175,0.031363167,10.664814845000002,2159,0.40749587833069434,0.40749587833069434,-0.03739143173433357,0.002121211161471348,0.10229385860766926,-11.177306014935127,-11.77966544586975,-12.302338347370705,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
176,0.051069791,10.715884636000002,2164,0.4075020649614718,0.4075020649614718,-0.03736582252939813,0.002136240624188712,0.10237549130790058,-11.177307471652526,-11.779699456018252,-12.302658354197634,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
177,0.051347,10.767231636000002,2188,0.4059289073595425,0.4059289073595425,-0.037755628012848264,0.0011414423861940692,0.10546480320275775,-11.168897185063713,-11.777485338054731,-12.295865524529383,true,,0.6997533908754624,0.0,0.31011097410604194,0.0,0.0,0.0,0.0
